342,52.4586616,-1.9434583,162.2,2017-05-14 09:55:52
343,52.4586833,-1.9435017,161.6,2017-05-14 09:56:02
344,52.4586716,-1.943535,156.6,2017-05-14 09:56:12
345,52.4587316,-1.94357,164.1,2017-05-14 09:56:22
346,52.4587033,-1.9435816,162.8,2017-05-14 09:56:32
347,52.45858,-1.9436033,162.7,2017-05-14 09:56:43
348,52.4586083,-1.9436083,161.5,2017-05-14 09:56:53
349,52.45851,-1.9436451,161.0,2017-05-14 09:57:03
350,52.4585733,-1.94371,162.4,2017-05-14 09:57:13
351,52.4586083,-1.9436883,162.9,2017-05-14 09:57:23
352,52.4586266,-1.9436767,164.7,2017-05-14 09:57:33
353,52.45864,-1.94368,166.7,2017-05-14 09:57:44
354,52.4586816,-1.9437183,167.5,2017-05-14 09:57:54
355,52.458625,-1.9437817,166.7,2017-05-14 09:58:04
356,52.4585883,-1.9437701,164.9,2017-05-14 09:58:14
357,52.4586183,-1.9436817,171.9,2017-05-14 09:58:24
358,52.4587683,-1.9437617,189.8,2017-05-14 09:58:34
359,52.45876,-1.9437617,194.0,2017-05-14 09:58:44
360,52.4588033,-1.943855,195.8,2017-05-14 09:58:54
361,52.458805,-1.9438784,196.2,2017-05-14 09:59:04
362,52.458745,-1.94381,191.4,2017-05-14 09:59:14
363,52.4587383,-1.9438,187.7,2017-05-14 09:59:24
364,52.458715,-1.9437783,183.7,2017-05-14 09:59:34
365,52.4586933,-1.943795,180.8,2017-05-14 09:59:44
366,52.4586916,-1.9437833,179.7,2017-05-14 09:59:55
367,52.45868,-1.943775,176.3,2017-05-14 10:00:05
368,52.45871,-1.943805,177.1,2017-05-14 10:00:16
369,52.4586867,-1.9437717,178.0,2017-05-14 10:00:26
370,52.45864,-1.94368,178.4,2017-05-14 10:00:36
371,52.458605,-1.94366,177.8,2017-05-14 10:00:46
372,52.4585666,-1.9437017,176.3,2017-05-14 10:00:56
373,52.45856,-1.94371,175.4,2017-05-14 10:01:06
374,52.4585767,-1.9436133,184.4,2017-05-14 10:01:16
375,52.4585916,-1.9436,187.0,2017-05-14 10:01:26
376,52.4585967,-1.9436067,189.2,2017-05-14 10:01:37
377,52.4586233,-1.94363,189.3,2017-05-14 10:01:47
378,52.45862,-1.943625,186.1,2017-05-14 10:01:57
379,52.4586333,-1.943685,180.4,2017-05-14 10:02:07
380,52.4586633,-1.9437417,178.1,2017-05-14 10:02:17
381,52.4586583,-1.9437533,176.6,2017-05-14 10:02:27
382,52.4586383,-1.943675,177.1,2017-05-14 10:02:37
383,52.4586266,-1.9436933,178.3,2017-05-14 10:02:47
384,52.45861,-1.94371,182.1,2017-05-14 10:02:58
385,52.45861,-1.9436666,186.4,2017-05-14 10:03:09
386,52.4587033,-1.9437433,188.2,2017-05-14 10:03:19
387,52.45877,-1.9437333,189.6,2017-05-14 10:03:29
388,52.4587616,-1.9437367,189.6,2017-05-14 10:03:39
389,52.4587183,-1.943665,190.0,2017-05-14 10:03:49
390,52.4586833,-1.9436917,184.8,2017-05-14 10:03:59
391,52.45864,-1.9437516,181.3,2017-05-14 10:04:09
392,52.4586016,-1.943705,179.6,2017-05-14 10:04:19
393,52.45861,-1.9436634,180.2,2017-05-14 10:04:29
394,52.4586016,-1.9436467,180.5,2017-05-14 10:04:39
395,52.4586283,-1.9436883,178.6,2017-05-14 10:04:49
396,52.4586316,-1.9436533,177.6,2017-05-14 10:04:59
397,52.458635,-1.9435416,176.7,2017-05-14 10:05:09
398,52.4586483,-1.9435834,177.7,2017-05-14 10:05:19
399,52.4586766,-1.9436133,178.4,2017-05-14 10:05:29
400,52.45869,-1.9436266,176.1,2017-05-14 10:05:40
401,52.45871,-1.9436417,175.7,2017-05-14 10:05:50
402,52.4586733,-1.94366,174.3,2017-05-14 10:06:00
403,52.4586667,-1.9436833,172.6,2017-05-14 10:06:10
404,52.4586883,-1.9437183,170.6,2017-05-14 10:06:21
405,52.45867,-1.9437,166.3,2017-05-14 10:06:31
406,52.4586283,-1.9437116,168.6,2017-05-14 10:06:41
407,52.4585183,-1.9435483,166.7,2017-05-14 10:06:51
408,52.45855,-1.9434683,162.7,2017-05-14 10:07:01
409,52.45855,-1.9435183,159.8,2017-05-14 10:07:11
410,52.4586066,-1.94357,153.7,2017-05-14 10:07:21
411,52.4586166,-1.9436184,151.0,2017-05-14 10:07:31
